egoid,grade,course,AcademicPeriod
36501,3.3,27210,201820
36501,4.0,30163,201820
36501,3.0,27399,201820
36501,4.0,27488,201520
36501,3.7,29629,201720
36501,4.0,29632,201720
36501,4.0,29644,201720
36501,4.0,30044,201720
36501,3.7,30137,201520
36501,4.0,30272,201520
36501,3.7,20880,201520
36501,4.0,27395,201820
36501,3.7,20509,201710
36501,3.0,13682,201610
36501,3.3,20370,201620
36501,3.0,12116,201610
36501,3.7,12272,201510
36501,3.7,12432,201610
36501,3.7,12802,201510
36501,4.0,20394,201510
36501,3.0,13877,201510
36501,4.0,15142,201510
36501,2.7,15327,201610
36501,3.0,15792,201510
36501,4.0,16179,201810
36501,3.3,11458,201710
36501,3.7,16294,201810
36501,3.7,16607,201810
36501,4.0,19366,201810
36501,4.0,19495,201610
36501,3.7,19509,201610
36501,3.7,19625,201710
36501,3.7,19667,201710
36501,4.0,19727,201710
36501,3.7,20219,201720
36501,3.7,16181,201810
36552,4.0,21765,201520
36552,4.0,21363,201720
36552,4.0,21154,201510
36552,4.0,20216,201620
36552,4.0,20904,201710
36552,4.0,20410,201510
36552,4.0,20222,201520
36552,4.0,22035,201620
36552,4.0,21073,201720
36552,3.3,22130,201520
36552,4.0,24064,201620
36552,4.0,22484,201720
36552,4.0,23039,201720
36552,2.7,23840,201520
36552,3.7,24133,201620
36552,4.0,25186,201820
36552,4.0,27821,201820
36552,4.0,30341,201520
36552,4.0,30661,201820
36552,4.0,20188,201620
36552,4.0,22338,201720
36552,4.0,20187,201520
36552,4.0,19422,201810
36552,4.0,3937,201700
36552,4.0,3904,201700
36552,4.0,20073,201810
36552,4.0,10004,201710
36552,4.0,10206,201610
36552,4.0,10788,201610
36552,4.0,10808,201710
36552,4.0,11755,201710
36552,3.7,11756,201710
36552,4.0,12052,201510
36552,4.0,11675,201810
36552,3.7,12212,201510
36552,4.0,18029,201510
36552,3.7,12144,201610
36552,4.0,13862,201810
36552,3.7,13328,201510
36552,3.7,13970,201610
36552,2.7,12893,201510
36552,3.3,12442,201610
36552,4.0,12432,201810
36552,4.0,12989,201710
36574,4.0,25613,201720
36574,3.7,23672,201720
36574,3.7,24059,201720
36574,4.0,24129,201820
36574,4.0,24618,201520
36574,4.0,24926,201620
36574,3.7,25241,201520
36574,3.7,27423,201620
36574,4.0,23097,201720
36574,3.7,30067,201520
36574,4.0,30131,201620
36574,3.7,30230,201620
36574,3.7,30261,201620
36574,4.0,30286,201520
36574,4.0,30785,201820
36574,3.3,30820,201820
36574,4.0,30833,201720
36574,4.0,29535,201520
36574,3.7,22817,201820
36574,4.0,20336,201710
36574,4.0,20391,201510
36574,4.0,10022,201610
36574,3.3,10088,201610
36574,4.0,10128,201810
36574,4.0,10138,201510
36574,3.3,10392,201510
36574,3.7,11937,201510
36574,4.0,12732,201610
36574,4.0,14476,201510
36574,4.0,14905,201610
36574,3.3,20794,201610
36574,3.7,17810,201710
36574,3.3,18125,201510
36574,3.7,19465,201510
36574,4.0,19727,201710
36574,4.0,19759,201710
36574,3.7,19845,201810
36574,4.0,20334,201710
36574,3.0,16607,201810
36875,4.0,24114,201820
36875,3.7,23217,201520
36875,4.0,22724,201720
36875,3.7,21682,201520
36875,3.7,22514,201620
36875,2.7,25237,201620
36875,2.7,20637,201620
36875,3.7,22519,201620
36875,4.0,25434,201620
36875,3.7,29408,201520
36875,4.0,26941,201720
36875,4.0,27415,201820
36875,3.7,29814,201720
36875,3.7,29833,201720
36875,3.3,29844,201720
36875,3.7,29845,201820
36875,2.7,20597,201720
36875,4.0,30481,201620
36875,3.3,25506,201520
36875,4.0,30264,201520
36875,4.0,20450,201510
36875,3.7,20135,201710
36875,4.0,20175,201520
36875,4.0,10138,201510
36875,3.7,11028,201610
36875,2.7,11130,201610
36875,4.0,11228,201710
36875,3.0,11375,201510
36875,3.7,12084,201610
36875,3.0,12114,201610
36875,3.3,12248,201710
36875,2.7,11804,201710
36875,3.3,14866,201810
36875,4.0,14624,201810
36875,3.7,17173,201610
36875,2.7,17155,201510
36875,4.0,16066,201510
36875,3.0,19487,201510
36875,4.0,15828,201810
36875,4.0,15589,201810
36875,4.0,15588,201610
36875,3.3,15885,201710
37371,3.7,24771,201620
37371,4.0,20465,201510
37371,4.0,21599,201620
37371,3.7,21732,201520
37371,4.0,22674,201720
37371,3.7,23690,201820
37371,4.0,24013,201720
37371,3.7,24166,201820
37371,3.0,24807,201620
37371,4.0,20445,201520
37371,4.0,26198,201820
37371,4.0,28048,201720
37371,2.7,29034,201520
37371,4.0,29496,201720
37371,3.3,29975,201620
37371,4.0,30056,201820
37371,4.0,30229,201720
37371,4.0,30236,201720
37371,4.0,30273,201520
37371,3.0,25669,201520
37371,3.7,20138,201620
37371,4.0,11148,201610
37371,4.0,20109,201710
37371,2.7,20133,201520
37371,3.7,11866,201610
37371,3.3,12163,201610
37371,3.0,12212,201510
37371,3.7,12908,201710
37371,3.7,13784,201710
37371,3.3,15184,201610
37371,4.0,15244,201510
37371,3.0,15695,201810
37371,3.0,13328,201510
37371,3.7,17492,201710
37371,3.0,17152,201610
37371,4.0,19404,201810
37371,4.0,18859,201810
37371,4.0,18858,201810
37371,4.0,20104,201710
37371,4.0,17707,201510
37371,4.0,17551,201810
37371,3.3,18028,201510
37404,4.0,24604,201520
37404,4.0,20446,201510
37404,4.0,20581,201620
37404,3.7,20932,201620
37404,3.7,22817,201820
37404,4.0,22839,201820
37404,4.0,23059,201520
37404,3.7,23913,201720
37404,3.7,24907,201620
37404,4.0,30132,201820
37404,3.7,25546,201520
37404,4.0,25958,201720
37404,3.3,26666,201520
37404,3.3,26998,201620
37404,3.7,28084,201820
37404,4.0,29516,201720
37404,3.7,29639,201720
37404,4.0,29851,201720
37404,3.7,20314,201620
37404,4.0,25242,201520
37404,4.0,20061,201720
37404,4.0,30273,201520
37404,4.0,19126,201810
37404,3.7,19679,201710
37404,4.0,10071,201710
37404,4.0,10138,201510
37404,4.0,10357,201710
37404,4.0,10811,201810
37404,3.7,11375,201510
37404,4.0,12090,201610
37404,3.7,12105,201610
37404,3.7,12440,201810
37404,4.0,13077,201610
37404,3.7,11460,201710
37404,4.0,13968,201710
37404,3.3,13276,201710
37404,4.0,18308,201510
37404,4.0,17097,201510
37404,3.7,15483,201810
37404,4.0,18461,201610
37404,3.7,15321,201610
37404,3.7,14885,201610
37404,3.3,14618,201510
37404,3.3,15336,201610
38052,4.0,24189,201720
38052,3.7,20791,201820
38052,4.0,21247,201610
38052,4.0,21434,201820
38052,4.0,21765,201520
38052,4.0,22016,201620
38052,4.0,22018,201620
38052,3.7,22159,201520
38052,4.0,22558,201720
38052,4.0,24497,201720
38052,3.0,31367,201720
38052,4.0,24865,201820
38052,4.0,24884,201620
38052,4.0,25499,201620
38052,4.0,25835,201520
38052,3.7,26420,201720
38052,4.0,27493,201520
38052,4.0,30336,201520
38052,4.0,30515,201520
38052,4.0,30516,201520
38052,3.7,24812,201620
38052,4.0,20466,201710
38052,4.0,20403,201810
38052,4.0,20325,201820
38052,4.0,20410,201510
38052,4.0,10149,201710
38052,4.0,11178,201710
38052,4.0,11209,201810
38052,4.0,11213,201810
38052,3.7,11271,201710
38052,4.0,11347,201610
38052,4.0,11733,201510
38052,4.0,11734,201510
38052,4.0,10108,201710
38052,4.0,13327,201510
38052,4.0,11931,201610
38052,4.0,20172,201610
38052,4.0,20171,201610
38052,4.0,19705,201510
38052,4.0,20210,201620
38052,4.0,15539,201810
38052,4.0,14140,201810
38052,4.0,13971,201610
38052,4.0,18223,201510
38293,4.0,22659,201720
38293,3.7,21204,201620
38293,2.0,21343,201520
38293,4.0,21582,201820
38293,2.7,21765,201520
38293,3.0,22034,201620
38293,2.7,22130,201520
38293,4.0,24054,201620
38293,4.0,27092,201820
38293,3.7,25097,201720
38293,3.3,30629,201720
38293,2.0,26799,201720
38293,4.0,27824,201820
38293,3.3,29418,201620
38293,4.0,29419,201620
38293,4.0,30334,201520
38293,3.7,21031,201710
38293,4.0,24841,201820
38293,3.0,20560,201610
38293,3.0,26443,201520
38293,3.3,20517,201520
38293,4.0,10019,201710
38293,2.3,10497,201610
38293,4.0,11029,201810
38293,2.3,12145,201610
38293,3.3,12211,201510
38293,3.0,13329,201510
38293,4.0,14032,201810
38293,4.0,14213,201510
38293,4.0,15178,201810
38293,3.3,20559,201610
38293,4.0,17269,201810
38293,2.7,17314,201710
38293,4.0,17846,201610
38293,3.7,18035,201510
38293,3.3,19627,201510
38293,3.0,19939,201710
38293,4.0,20470,201710
38293,4.0,20475,201510
38293,4.0,15963,201710
38610,4.0,24858,201620
38610,4.0,24084,201820
38610,4.0,24049,201520
38610,3.0,21135,201520
38610,4.0,22540,201620
38610,4.0,21765,201520
38610,3.3,25200,201520
38610,4.0,23822,201620
38610,3.7,25312,201720
38610,4.0,29547,201720
38610,4.0,25468,201620
38610,4.0,26039,201720
38610,4.0,29736,201720
38610,4.0,29899,201720
38610,4.0,30353,201520
38610,4.0,30465,201820
38610,4.0,31996,201820
38610,4.0,20931,201720
38610,4.0,25346,201620
38610,4.0,20451,201510
38610,4.0,19972,201710
38610,4.0,10730,201510
38610,3.7,20369,201520
38610,4.0,10766,201710
38610,3.3,11726,201510
38610,3.7,11778,201610
38610,3.3,11872,201610
38610,4.0,11900,201510
38610,4.0,13329,201510
38610,4.0,13768,201710
38610,4.0,14074,201610
38610,4.0,13132,201810
38610,4.0,14290,201510
38610,4.0,14278,201610
38610,4.0,18070,201710
38610,4.0,17279,201710
38610,4.0,16429,201810
38610,4.0,18968,201810
38610,4.0,15956,201810
38610,4.0,14893,201610
38610,4.0,15973,201710
38815,3.0,22159,201520
38815,4.0,20678,201620
38815,3.7,20774,201610
38815,4.0,21026,201710
38815,3.3,21135,201520
38815,4.0,21204,201620
38815,3.7,21750,201520
38815,3.3,25377,201820
38815,4.0,20560,201610
38815,3.7,26447,201520
38815,3.7,26799,201720
38815,4.0,27441,201720
38815,4.0,29418,201620
38815,4.0,29419,201620
38815,4.0,29742,201520
38815,4.0,30324,201520
38815,3.7,30624,201720
38815,3.3,25408,201820
38815,4.0,20559,201610
38815,4.0,22659,201720
38815,4.0,20205,201720
38815,4.0,20447,201510
38815,4.0,3696,201600
38815,4.0,3712,201600
38815,3.7,10019,201610
38815,3.7,10662,201610
38815,3.7,11535,201510
38815,3.7,11708,201810
38815,4.0,12216,201510
38815,4.0,13968,201710
38815,4.0,11179,201710
38815,3.7,14225,201510
38815,4.0,14848,201710
38815,4.0,15516,201810
38815,3.7,15761,201510
38815,3.7,18031,201510
38815,4.0,19478,201810
38815,3.7,19481,201810
38815,4.0,19939,201710
38815,3.0,14160,201810
39146,4.0,20472,201620
39146,4.0,23065,201520
39146,4.0,22793,201620
39146,3.3,22278,201720
39146,3.7,21900,201520
39146,4.0,21098,201510
39146,4.0,21587,201620
39146,3.7,21451,201520
39146,3.7,21334,201620
39146,3.0,23260,201620
39146,3.0,21897,201520
39146,4.0,23265,201620
39146,3.7,29763,201720
39146,4.0,24763,201520
39146,3.7,25390,201820
39146,4.0,25687,201820
39146,4.0,25903,201720
39146,3.7,26991,201520
39146,4.0,28004,201720
39146,3.0,29752,201720
39146,4.0,20440,201720
39146,4.0,30037,201820
39146,4.0,30314,201520
39146,3.7,30448,201620
39146,4.0,31450,201820
39146,4.0,24615,201720
39146,4.0,20417,201820
39146,4.0,21014,201710
39146,3.7,20076,201820
39146,3.3,20151,201720
39146,4.0,10559,201810
39146,4.0,10560,201710
39146,3.3,10676,201510
39146,3.7,11256,201510
39146,4.0,11577,201610
39146,3.0,11579,201610
39146,4.0,12310,201510
39146,4.0,13132,201610
39146,3.7,13471,201610
39146,4.0,13477,201610
39146,3.7,13573,201810
39146,4.0,11583,201510
39146,3.3,14225,201510
39146,4.0,13739,201710
39146,3.0,20014,201710
39146,4.0,19511,201810
39146,4.0,19510,201810
39146,4.0,19497,201810
39146,4.0,19494,201610
39146,4.0,20019,201710
39146,4.0,17110,201710
39146,4.0,17053,201610
39146,4.0,15429,201810
39146,4.0,15168,201510
39146,4.0,18070,201710
40864,2.3,25333,201820
40864,3.0,24797,201620
40864,3.7,24709,201520
40864,4.0,24047,201520
40864,3.7,23261,201620
40864,3.7,22693,201520
40864,3.0,23065,201520
40864,4.0,22464,201620
40864,3.3,20861,201820
40864,2.7,20572,201620
40864,3.3,23260,201620
40864,2.7,25828,201620
40864,4.0,20478,201510
40864,4.0,26334,201620
40864,3.7,26871,201520
40864,3.7,29724,201520
40864,4.0,30295,201520
40864,3.0,30328,201820
40864,4.0,30523,201620
40864,4.0,31330,201720
40864,3.7,31231,201720
40864,2.7,31327,201720
40864,2.3,31328,201720
40864,3.7,31329,201720
40864,3.3,26178,201820
40864,4.0,20020,201710
40864,3.3,11729,201510
40864,3.3,19565,201610
40864,3.7,20013,201710
40864,3.0,11083,201710
40864,3.0,11087,201610
40864,3.7,11344,201610
40864,4.0,12215,201510
40864,3.0,12481,201810
40864,3.7,13327,201510
40864,2.7,13470,201610
40864,3.7,13472,201610
40864,2.0,14064,201810
40864,4.0,14719,201610
40864,3.7,11205,201610
40864,3.0,15029,201710
40864,3.3,14873,201710
40864,3.7,19420,201810
40864,4.0,19029,201810
40864,3.0,18841,201810
40864,4.0,18111,201710
40864,3.0,19028,201810
40864,3.0,16285,201710
40864,3.0,15793,201710
40864,3.7,15727,201510
40864,4.0,15578,201810
40864,4.0,17708,201510
41952,4.0,21734,201520
41952,4.0,22683,201520
41952,4.0,21974,201520
41952,4.0,22014,201520
41952,3.7,22159,201520
41952,4.0,22558,201720
41952,3.3,22563,201720
41952,3.3,24337,201620
41952,4.0,30323,201520
41952,4.0,26831,201620
41952,3.3,28540,201720
41952,3.7,29185,201620
41952,4.0,30029,201820
41952,2.7,30647,201820
41952,3.3,31421,201720
41952,3.3,31504,201720
41952,3.0,21665,201620
41952,4.0,25245,201820
41952,3.0,21035,201620
41952,4.0,20440,201510
41952,3.0,20246,201620
41952,3.3,10474,201710
41952,4.0,11322,201610
41952,4.0,11535,201510
41952,3.7,11726,201510
41952,3.7,11736,201710
41952,3.7,12285,201610
41952,4.0,13020,201810
41952,3.3,14225,201510
41952,3.3,11656,201810
41952,3.3,16115,201810
41952,4.0,16811,201810
41952,4.0,17846,201610
41952,4.0,17865,201610
41952,4.0,19101,201810
41952,4.0,19568,201610
41952,3.3,19834,201710
41952,4.0,19900,201610
41952,4.0,14451,201710
42137,3.3,25269,201720
42137,3.3,25267,201720
42137,3.7,25266,201720
42137,3.3,25229,201820
42137,3.0,25221,201620
42137,4.0,21743,201620
42137,3.7,23674,201520
42137,4.0,22836,201820
42137,2.7,21063,201520
42137,4.0,25474,201620
42137,4.0,24045,201820
42137,4.0,25956,201520
42137,4.0,30459,201720
42137,3.7,26242,201820
42137,3.3,26635,201620
42137,4.0,28084,201820
42137,4.0,29909,201620
42137,3.7,30253,201720
42137,3.7,31279,201820
42137,4.0,30271,201520
42137,3.3,20859,201520
42137,4.0,30605,201520
42137,3.7,30661,201720
42137,4.0,30748,201720
42137,4.0,26032,201520
42137,3.7,20696,201710
42137,3.0,10497,201610
42137,4.0,19943,201710
42137,4.0,20442,201510
42137,3.7,3712,201600
42137,3.7,3872,201800
42137,4.0,10009,201810
42137,4.0,10405,201510
42137,4.0,10662,201610
42137,3.0,10695,201510
42137,2.7,11151,201710
42137,4.0,11536,201510
42137,4.0,11753,201710
42137,4.0,11889,201610
42137,3.7,3696,201600
42137,2.7,13328,201510
42137,4.0,11923,201710
42137,3.3,18378,201610
42137,3.7,18376,201610
42137,3.7,18031,201510
42137,3.7,16741,201610
42137,4.0,18724,201810
42137,3.7,15520,201810
42137,4.0,14848,201810
42137,3.0,14847,201810
42137,3.7,14036,201810
42137,4.0,15838,201710
42617,4.0,23460,201620
42617,4.0,21667,201620
42617,4.0,21897,201520
42617,4.0,21899,201520
42617,4.0,22468,201620
42617,4.0,22678,201520
42617,4.0,23063,201720
42617,3.7,23066,201520
42617,4.0,23265,201620
42617,4.0,23710,201820
42617,4.0,24608,201520
42617,4.0,30299,201520
42617,4.0,23937,201720
42617,4.0,23997,201720
42617,4.0,24309,201620
42617,4.0,26393,201620
42617,4.0,27519,201620
42617,4.0,27714,201820
42617,4.0,29561,201720
42617,4.0,29762,201720
42617,3.7,21227,201520
42617,4.0,23749,201720
42617,4.0,20478,201510
42617,4.0,13397,201810
42617,3.7,19521,201510
42617,3.7,10641,201510
42617,3.3,10676,201510
42617,4.0,11355,201610
42617,3.7,11489,201510
42617,4.0,11651,201510
42617,4.0,12178,201610
42617,4.0,12750,201710
42617,4.0,12773,201710
42617,3.7,13327,201510
42617,4.0,13423,201810
42617,4.0,19594,201810
42617,4.0,13474,201610
42617,4.0,13821,201810
42617,4.0,13829,201810
42617,4.0,14056,201610
42617,4.0,14437,201610
42617,4.0,15387,201710
42617,4.0,15672,201710
42617,4.0,16445,201810
42617,4.0,17608,201610
42617,4.0,18598,201710
42617,4.0,13470,201610
43177,4.0,24885,201820
43177,4.0,24517,201820
43177,3.7,24424,201720
43177,4.0,22076,201620
43177,3.7,23217,201520
43177,3.7,23214,201520
43177,4.0,22077,201620
43177,4.0,24963,201720
43177,4.0,23739,201820
43177,3.3,25055,201820
43177,3.7,27564,201820
43177,4.0,26064,201520
43177,4.0,26195,201720
43177,4.0,26789,201520
43177,3.7,29386,201620
43177,4.0,29526,201720
43177,4.0,30366,201520
43177,4.0,30535,201720
43177,4.0,30548,201520
43177,3.7,21925,201720
43177,4.0,25687,201620
43177,4.0,21485,201710
43177,4.0,21483,201710
43177,3.0,10168,201810
43177,4.0,21484,201710
43177,4.0,11819,201510
43177,3.7,11926,201610
43177,3.7,11990,201510
43177,3.3,12216,201510
43177,3.7,12384,201510
43177,4.0,14256,201810
43177,3.7,14540,201810
43177,4.0,15588,201610
43177,3.7,16509,201610
43177,4.0,12732,201610
43177,3.7,19216,201810
43177,3.7,18859,201810
43177,4.0,21481,201710
43177,3.7,20767,201820
43177,4.0,20758,201610
43177,4.0,21482,201710
43177,4.0,20007,201610
43177,4.0,19857,201810
43177,3.3,19486,201510
43177,4.0,20417,201510
43710,4.0,24112,201820
43710,3.7,20456,201610
43710,4.0,20919,201520
43710,4.0,20951,201520
43710,4.0,21092,201510
43710,3.3,21163,201620
43710,4.0,21819,201620
43710,4.0,22899,201620
43710,3.7,23147,201620
43710,4.0,24608,201520
43710,3.7,20339,201520
43710,4.0,25278,201820
43710,3.7,25305,201720
43710,4.0,25325,201620
43710,4.0,25761,201720
43710,3.0,26805,201720
43710,3.7,29131,201520
43710,3.3,29642,201720
43710,3.3,29840,201720
43710,4.0,30307,201520
43710,3.7,25239,201620
43710,3.7,20061,201720
43710,4.0,19843,201710
43710,4.0,19676,201710
43710,4.0,2678,201600
43710,3.3,2993,201600
43710,4.0,10138,201510
43710,3.7,10840,201710
43710,3.7,10928,201510
43710,3.7,12082,201510
43710,3.7,12193,201610
43710,3.7,12873,201710
43710,4.0,13121,201610
43710,4.0,11215,201710
43710,4.0,13787,201810
43710,4.0,13360,201810
43710,3.3,19087,201810
43710,4.0,16855,201810
43710,3.7,16427,201610
43710,3.7,19488,201510
43710,3.7,15143,201510
43710,3.0,14107,201610
43710,4.0,14002,201810
43710,3.7,16236,201810
43794,3.7,22338,201720
43794,4.0,20622,201710
43794,4.0,20944,201820
43794,4.0,21073,201720
43794,3.7,21135,201520
43794,4.0,21363,201720
43794,4.0,21743,201620
43794,3.7,21765,201520
43794,4.0,22159,201520
43794,4.0,22484,201720
43794,4.0,30661,201820
43794,4.0,24064,201620
43794,3.7,24484,201820
43794,4.0,26447,201520
43794,4.0,26448,201620
43794,3.7,26894,201720
43794,3.7,27235,201820
43794,4.0,27239,201820
43794,4.0,30258,201520
43794,3.0,20551,201610
43794,4.0,23694,201520
43794,4.0,20403,201510
43794,3.7,20253,201620
43794,4.0,20216,201620
43794,4.0,3697,201600
43794,4.0,10018,201810
43794,3.3,10206,201610
43794,4.0,10558,201510
43794,3.7,10788,201610
43794,3.7,11674,201810
43794,4.0,11726,201510
43794,3.0,11755,201710
43794,4.0,11756,201710
43794,4.0,11758,201710
43794,4.0,3694,201600
43794,4.0,12432,201810
43794,3.3,12442,201610
43794,3.7,13329,201510
43794,3.7,14166,201810
43794,3.7,14547,201710
43794,4.0,14603,201510
43794,3.3,14889,201610
43794,4.0,17193,201810
43794,3.7,19628,201510
43794,3.3,12154,201610
44070,4.0,23147,201620
44070,4.0,22931,201520
44070,3.3,22516,201620
44070,4.0,20771,201610
44070,3.7,21820,201620
44070,4.0,21600,201820
44070,3.7,21323,201520
44070,4.0,24809,201620
44070,4.0,21829,201620
44070,3.7,26078,201820
44070,4.0,30337,201520
44070,3.3,27382,201820
44070,4.0,28408,201720
44070,4.0,29448,201520
44070,4.0,30572,201820
44070,4.0,31331,201820
44070,3.3,31373,201720
44070,4.0,31395,201720
44070,2.3,31476,201720
44070,4.0,20669,201520
44070,3.7,26466,201520
44070,3.7,20530,201620
44070,3.3,10766,201810
44070,3.3,20510,201710
44070,3.3,20512,201710
44070,4.0,10138,201510
44070,2.7,11853,201610
44070,4.0,12553,201510
44070,4.0,12572,201510
44070,3.7,13902,201510
44070,4.0,14786,201610
44070,4.0,15065,201610
44070,3.0,15327,201610
44070,3.7,15998,201510
44070,2.7,13521,201610
44070,2.7,16481,201810
44070,4.0,18751,201810
44070,3.7,19075,201810
44070,3.7,19081,201810
44070,4.0,19610,201710
44070,3.3,19691,201710
44070,3.7,20370,201620
44070,4.0,20413,201510
44070,3.7,16192,201810
44070,3.3,20509,201710
44310,4.0,24054,201620
44310,3.7,23635,201720
44310,3.0,23575,201620
44310,3.7,23557,201520
44310,3.7,21614,201820
44310,4.0,22817,201820
44310,2.7,21825,201620
44310,4.0,21253,201720
44310,4.0,24543,201820
44310,3.0,23147,201620
44310,3.3,25238,201620
44310,3.7,30176,201520
44310,4.0,26310,201520
44310,3.7,27189,201820
44310,4.0,27210,201820
44310,3.7,29520,201520
44310,3.3,29623,201720
44310,3.7,29631,201720
44310,4.0,29632,201720
44310,3.0,29853,201720
44310,3.7,20652,201610
44310,4.0,30285,201520
44310,3.0,25242,201520
44310,4.0,20632,201510
44310,3.3,29845,201720
44310,4.0,20510,201710
44310,4.0,11375,201510
44310,3.7,11489,201510
44310,4.0,12224,201710
44310,2.7,13682,201610
44310,3.3,14541,201610
44310,2.7,15327,201610
44310,3.7,15618,201810
44310,3.0,15727,201510
44310,3.0,16182,201810
44310,3.0,16191,201810
44310,3.3,16483,201810
44310,3.3,12110,201610
44310,3.7,16565,201810
44310,3.3,16484,201810
44310,3.7,20505,201710
44310,4.0,20482,201510
44310,3.7,19669,201710
44310,4.0,19654,201710
44310,3.7,20517,201520
44310,3.3,19629,201710
44310,3.7,18754,201810
